date,taiex_close,otc_close,disp,absmove,pct5,adv,n,s_mean,s_abs,s_lim,mkt50_abs,s_k,ld_n,ld_share,ld_abs,ld_dd
2022-07-29,15000.07,183.58,2.0359,1.3543,4.62,68.67,1733,1.5982,1.9807,1.75,1.3387,114.0,8,5.43,1.59,-2.6
2022-08-01,14981.69,182.75,2.2944,1.4037,5.77,55.65,1734,-0.1328,1.5215,1.74,1.2833,115.0,9,6.84,1.54,-3.41
2022-08-02,14747.23,179.3,2.0785,1.7958,4.33,13.38,1734,-1.9336,2.2421,2.61,1.8201,115.0,9,6.91,1.44,-4.47
2022-08-03,14777.02,178.17,2.0937,1.4755,4.5,21.97,1734,-1.1748,1.9036,0.0,1.3851,114.0,9,6.34,1.44,-3.68
2022-08-04,14702.2,178.18,2.2137,1.3848,4.85,31.18,1732,0.0813,1.7488,1.77,1.273,113.0,8,5.17,3.25,-4.06
2022-08-05,15036.04,182.37,2.0902,1.9653,6.81,84.53,1732,1.9482,2.278,0.88,1.9334,113.0,8,5.27,2.86,-2.27
2022-08-08,15020.41,182.95,2.3275,1.4455,5.19,46.91,1733,0.3128,1.8847,1.75,1.2861,114.0,8,5.31,2.16,-1.86
2022-08-09,15050.28,183.52,2.1581,1.3664,4.27,58.4,1733,0.4449,1.9461,2.63,1.2775,114.0,10,6.12,1.45,-1.49
2022-08-10,14939.02,182.12,2.2611,1.4166,4.96,47.89,1733,-0.1618,2.03,1.75,1.3458,114.0,9,5.85,3.16,-2.33
2022-08-11,15197.85,184.49,2.238,1.4838,4.56,62.45,1731,0.6105,1.967,5.26,1.5001,114.0,8,5.97,1.46,-2.89
2022-08-12,15288.97,186.55,2.1611,1.4953,4.85,64.3,1731,0.5071,1.5588,0.87,1.5031,115.0,9,5.98,1.55,-3.09
2022-08-15,15417.35,189.91,2.2932,1.5809,6.41,64.69,1733,0.7047,1.8633,0.0,1.5902,116.0,10,6.46,2.29,-2.01
2022-08-16,15420.57,190.4,2.0422,1.2081,3.58,43.02,1734,0.0621,1.4891,0.86,1.0922,116.0,10,6.57,2.33,-5.05
2022-08-17,15465.45,191.32,2.0189,1.2225,3.23,50.17,1734,0.6022,1.4576,0.86,1.0686,116.0,11,7.01,1.73,-3.56
2022-08-18,15396.76,193.57,2.1013,1.2802,4.05,56.24,1730,1.1868,1.7946,3.48,1.1675,115.0,18,17.85,3.39,-1.83
2022-08-19,15408.78,195.07,2.1748,1.3157,4.45,54.39,1730,0.6704,1.8449,3.45,1.2268,116.0,17,16.21,1.45,-2.13
2022-08-22,15245.14,193.92,2.3227,1.503,4.91,31.99,1732,-0.7709,2.0574,1.72,1.4784,116.0,16,15.99,2.89,-4.5
2022-08-23,15095.89,193.96,2.0687,1.2785,3.58,31.35,1732,-0.5141,1.61,1.72,1.1666,116.0,12,8.13,1.91,-4.14
2022-08-24,15069.19,194.79,2.1093,1.249,3.75,47.23,1732,1.0634,2.3579,5.17,1.216,116.0,14,8.9,1.81,-4.65
2022-08-25,15200.04,197.49,1.9914,1.3494,3.99,67.94,1731,1.3788,1.983,2.61,1.3315,115.0,11,6.71,2.27,-2.96
2022-08-26,15278.44,198.53,2.0391,1.2557,3.93,56.24,1732,0.3698,1.8382,0.85,1.1797,117.0,15,12.7,2.71,-2.87
2022-08-29,14926.19,195.05,2.1808,2.0923,6.29,12.46,1733,-1.4125,2.2344,0.0,2.1693,117.0,13,10.03,2.84,-4.36
2022-08-30,14953.63,197.69,1.8459,1.3843,3.75,73.57,1733,1.9941,2.2945,5.17,1.3657,116.0,12,8.96,2.19,-2.62
2022-08-31,15095.44,199.37,1.9757,1.28,3.75,62.55,1733,0.8701,1.7501,3.42,1.2649,117.0,14,9.75,2.15,-2.2
2022-09-01,14801.86,196.53,1.9579,1.5713,2.83,16.79,1733,-1.1215,1.9923,1.71,1.6575,117.0,14,9.64,2.01,-4.02
2022-09-02,14673.04,196.69,1.9756,1.2051,3.46,36.93,1733,0.4741,2.0977,0.86,1.2435,116.0,11,8.48,2.75,-3.45
2022-09-05,14661.1,193.73,2.3886,1.8108,6.86,22.48,1735,-1.824,2.8893,3.42,1.7617,117.0,13,10.15,2.42,-5.05
2022-09-06,14677.2,190.81,2.2066,1.7653,5.99,20.46,1735,-2.1256,2.7685,2.59,1.6302,116.0,14,10.73,3.09,-8.16
2022-09-07,14410.05,188.93,1.8989,1.3869,2.65,24.0,1733,-0.8074,1.9862,0.87,1.3936,115.0,14,10.56,2.11,-8.04
2022-09-08,14583.42,192.97,1.91,1.7271,4.38,81.14,1734,2.4871,2.8262,6.14,1.8954,114.0,12,10.98,3.35,-6.03
2022-09-12,14807.43,194.82,2.2056,1.6042,5.01,66.34,1735,0.8461,2.1499,2.61,1.6471,115.0,14,10.21,2.94,-4.06
2022-09-13,14894.41,195.25,1.8668,1.1592,2.82,49.11,1735,0.3646,1.8118,0.0,1.0595,116.0,15,11.42,1.49,-4.74
2022-09-14,14658.31,195.06,1.7726,1.1801,1.9,30.61,1735,0.5758,1.5972,1.72,1.1678,116.0,14,11.08,2.03,-3.95
2022-09-15,14670.04,193.89,1.9307,1.1895,3.06,46.82,1732,-0.7926,1.7774,0.0,1.0781,116.0,17,12.5,2.35,-5.79
2022-09-16,14561.76,191.48,1.8864,1.3359,2.65,22.91,1733,-0.9734,1.8237,0.0,1.3437,115.0,14,10.93,1.61,-6.36
2022-09-19,14425.68,188.83,1.9855,1.6001,4.55,16.07,1736,-2.1664,2.64,3.48,1.5101,115.0,13,10.5,2.58,-8.28
2022-09-20,14549.3,190.04,1.7521,1.0972,2.82,56.19,1737,0.8344,1.9388,0.87,1.0402,115.0,14,10.43,2.82,-6.63
2022-09-21,14424.52,188.31,1.7204,1.3447,2.13,17.33,1737,-0.4766,1.5573,1.74,1.3419,115.0,17,12.59,1.28,-7.46
2022-09-22,14284.63,188.76,1.9306,1.2246,3.05,43.17,1735,0.8058,1.8933,2.61,1.2199,115.0,16,12.03,3.13,-5.34
2022-09-23,14118.38,184.74,2.1816,1.7608,5.99,18.9,1735,-2.5609,3.0579,4.35,1.7296,115.0,17,12.89,3.91,-8.52
2022-09-26,13778.19,176.87,2.7098,3.755,30.26,4.6,1738,-3.695,3.7541,5.26,3.784,114.0,16,12.46,5.5,-13.21
2022-09-27,13826.59,177.95,2.1573,1.591,4.78,64.04,1738,1.0111,1.9077,0.89,1.4883,112.0,16,12.97,3.0,-12.11
2022-09-28,13466.07,169.6,2.8199,4.0034,34.64,3.62,1738,-4.0067,4.0519,5.31,3.9592,113.0,16,13.6,6.28,-17.17
2022-09-29,13534.26,171.95,2.1135,1.8822,5.78,78.39,1731,1.3636,1.8296,0.0,1.7909,110.0,13,11.83,4.12,-14.31
2022-09-30,13424.58,173.42,2.0013,1.3576,3.29,54.3,1731,0.0524,1.4233,0.91,1.3827,110.0,15,13.28,3.11,-12.47
2022-10-03,13300.48,172.4,2.0973,1.3684,3.46,34.06,1732,-1.0078,1.7727,0.91,1.3636,110.0,16,14.63,3.52,-14.94
2022-10-04,13576.52,176.9,2.0918,1.9725,6.52,83.49,1732,1.5459,1.6592,0.0,2.1755,110.0,12,10.82,2.88,-10.89
2022-10-05,13801.43,177.48,1.9087,1.2203,2.71,43.24,1732,-0.2434,1.5675,0.89,1.2065,112.0,13,10.81,2.34,-12.61
2022-10-06,13892.05,178.19,1.7987,1.1155,2.71,50.75,1732,0.833,1.6762,0.89,1.1093,112.0,14,13.12,3.32,-7.88
2022-10-07,13702.28,176.71,1.8169,1.1817,2.94,32.04,1732,-0.5323,1.4537,0.0,1.1454,111.0,15,14.14,2.47,-9.73
2022-10-11,13106.03,168.44,2.8676,3.471,25.57,6.26,1740,-3.6021,3.859,9.01,3.5693,111.0,13,13.09,6.62,-14.8
2022-10-12,13081.24,168.99,2.1342,1.3328,4.14,44.54,1740,0.0942,1.2227,0.0,1.3552,110.0,9,8.38,3.68,-15.06
2022-10-13,12810.73,162.63,2.8354,4.0661,35.31,4.37,1739,-2.8311,2.9405,1.83,3.8517,109.0,8,6.54,6.62,-18.51
2022-10-14,13128.12,167.45,2.5977,2.8975,18.0,87.87,1739,1.4138,1.6723,1.87,2.9169,107.0,5,3.51,4.58,-16.51
2022-10-17,12966.05,166.54,2.0439,1.4228,3.51,27.6,1739,-0.5739,1.1691,0.0,1.3671,109.0,6,3.9,3.67,-16.07
2022-10-18,13124.68,167.32,1.7421,1.2736,2.13,64.29,1739,0.4137,1.4071,0.0,1.3804,109.0,5,3.27,1.27,-13.5
2022-10-19,12976.76,165.85,1.7451,1.1525,1.84,31.17,1739,-0.5528,1.3576,0.0,1.1694,109.0,8,4.86,1.55,-12.19
2022-10-20,12946.1,164.52,2.2478,1.7161,4.96,22.25,1735,-0.7363,1.7894,0.0,2.07,109.0,5,3.04,1.53,-9.51
2022-10-21,12819.2,161.62,2.1545,1.6349,5.07,23.62,1736,-1.6996,1.9793,0.93,1.9098,107.0,6,3.56,3.2,-11.19
2022-10-24,12856.98,162.37,1.8362,1.3091,2.24,61.97,1738,0.3661,1.1435,0.0,1.3763,107.0,4,1.87,2.21,-7.29
2022-10-25,12666.12,159.26,1.908,1.4968,3.62,21.23,1738,-0.8499,1.5512,1.87,1.5836,107.0,4,1.91,1.26,-8.36
2022-10-26,12729.05,159.28,1.7445,1.1091,2.24,36.88,1738,-0.364,1.3304,0.0,1.1354,107.0,2,0.73,0.81,-5.72
2022-10-27,12926.37,163.98,2.083,1.9463,6.33,82.15,1737,1.6135,1.9002,0.93,2.2637,107.0,3,1.26,1.24,-6.96
2022-10-28,12788.42,162.24,2.0218,1.7532,4.78,13.13,1737,-2.3038,2.486,0.93,1.8767,108.0,4,1.61,2.29,-8.2
2022-10-31,12949.75,164.38,2.0411,1.5113,4.42,69.79,1741,0.4569,1.8607,3.74,1.6483,107.0,4,1.84,0.38,-6.82
2022-11-01,13037.21,166.82,1.9438,1.5091,4.19,75.59,1741,1.0678,1.587,0.0,1.4343,108.0,4,1.78,1.12,-7.37
2022-11-02,13100.17,168.93,2.0535,1.3968,4.14,67.09,1741,0.7215,1.4661,0.0,1.2754,109.0,5,2.22,2.88,-3.95
2022-11-03,12986.6,170.3,1.8915,1.1423,3.27,47.04,1741,0.1601,1.3641,0.92,1.0446,109.0,9,4.4,1.42,-5.84
2022-11-04,13026.71,171.66,2.0786,1.3582,4.65,62.61,1741,0.5561,1.197,0.0,1.1412,110.0,11,7.6,1.08,-6.51
2022-11-07,13223.73,172.95,2.2231,1.5771,5.17,69.58,1742,0.9133,1.5748,1.8,1.4749,111.0,12,9.01,2.16,-4.78
2022-11-08,13347.76,172.75,1.8738,1.1529,2.87,42.88,1742,-0.0308,1.5442,1.79,1.0418,112.0,15,11.55,1.0,-4.82
2022-11-09,13638.81,175.3,2.0862,1.4758,4.65,67.62,1742,1.8211,2.2348,3.57,1.5626,112.0,12,7.07,2.16,-2.24
2022-11-10,13503.76,175.09,1.8429,1.2592,2.53,27.17,1741,0.1244,1.2839,0.0,1.1371,113.0,17,12.77,1.72,-2.04
2022-11-11,14007.56,179.04,2.1624,1.4082,4.82,55.74,1742,1.5104,2.4496,5.31,1.6033,113.0,19,14.7,4.36,-1.13
2022-11-14,14174.9,180.45,2.1217,1.5323,5.17,67.8,1742,0.9403,1.7847,1.79,1.7204,112.0,25,20.91,1.71,-0.65
2022-11-15,14546.31,181.66,1.9303,1.2003,3.33,52.01,1742,1.1635,1.8154,0.88,1.2347,113.0,29,23.75,2.37,-0.97
2022-11-16,14537.35,183.31,2.076,1.4006,3.56,31.29,1742,0.6504,1.8674,0.88,1.4414,114.0,30,25.16,2.49,-0.92
2022-11-17,14535.23,185.11,1.9705,1.4147,4.42,71.17,1741,0.7774,1.8367,0.88,1.3433,113.0,27,23.76,2.07,-1.51
2022-11-18,14504.99,183.85,1.9704,1.2845,3.1,30.27,1741,-0.5625,2.0984,2.63,1.2754,114.0,28,24.36,2.13,-2.44
2022-11-21,14449.39,183.37,1.9803,1.2158,3.5,44.15,1744,0.1001,1.6225,0.88,1.1836,114.0,32,34.76,1.44,-2.35
2022-11-22,14542.2,182.83,1.7966,1.1177,2.58,34.29,1744,-0.4819,1.7395,0.0,1.0475,114.0,34,35.98,1.54,-3.01
2022-11-23,14608.54,184.35,1.9232,1.167,3.73,59.92,1744,0.8525,1.9392,2.63,1.1497,114.0,31,25.81,1.93,-3.2
2022-11-24,14784.0,186.54,1.8596,1.2414,3.33,62.86,1742,1.8647,2.4821,4.39,1.4693,114.0,35,36.42,2.75,-1.22
2022-11-25,14778.51,184.34,1.9172,1.2197,2.93,26.81,1742,-0.7594,2.385,4.35,1.2496,115.0,36,28.91,2.21,-2.96
2022-11-28,14556.87,185.39,1.8797,1.1496,3.5,50.11,1744,0.5503,1.9534,1.74,1.1088,115.0,40,39.55,1.87,-3.24
2022-11-29,14709.64,184.93,1.9766,1.2565,4.24,59.98,1744,-0.1837,1.803,1.72,1.2008,116.0,39,39.67,1.53,-4.24
2022-11-30,14879.55,187.37,2.0939,1.5569,5.45,74.2,1744,1.4628,2.2068,4.31,1.5066,116.0,38,38.69,1.8,-2.87
2022-12-01,15012.8,190.33,2.0818,1.3932,5.17,65.71,1741,1.446,2.1769,2.59,1.4722,116.0,36,37.87,2.9,-1.71
2022-12-02,14970.68,191.88,1.9122,1.2237,3.27,53.67,1742,0.7103,1.8537,1.72,1.2233,116.0,33,28.4,1.55,-1.44
2022-12-05,14980.74,192.98,2.1393,1.347,4.47,57.82,1745,1.2185,2.1376,4.27,1.3925,117.0,32,26.62,2.09,-1.94
2022-12-06,14728.88,190.04,2.1643,1.7777,4.36,17.13,1745,-1.7132,2.6675,2.54,1.9364,118.0,34,28.4,3.32,-5.19
2022-12-07,14630.01,187.27,2.202,1.6645,4.76,22.29,1745,-2.2562,2.9801,2.56,1.7352,117.0,34,35.18,3.26,-7.59
2022-12-08,14553.04,187.85,1.9838,1.268,3.61,50.8,1744,0.6033,2.3493,4.27,1.2864,117.0,28,32.26,1.58,-7.47
2022-12-09,14705.43,188.14,2.096,1.324,3.96,46.67,1744,-0.0573,1.913,0.85,1.2869,117.0,27,25.38,2.04,-6.33
2022-12-12,14612.59,187.43,2.2938,1.4371,4.92,35.49,1747,-1.1654,2.0495,0.0,1.2501,118.0,26,24.71,1.77,-6.71
2022-12-13,14522.96,186.29,2.2909,1.3942,4.92,37.44,1747,-0.6779,2.1812,1.71,1.3299,117.0,23,23.16,1.18,-7.3
2022-12-14,14739.36,189.41,2.011,1.4114,4.06,69.78,1747,1.0979,2.56,5.17,1.5147,116.0,24,23.79,3.19,-5.31
2022-12-15,14734.13,189.3,1.8949,1.1341,2.8,47.05,1747,0.3344,1.8912,4.24,1.0316,118.0,28,31.1,1.62,-4.8
2022-12-16,14528.55,186.56,1.9268,1.6443,3.55,17.0,1747,-1.6636,2.3023,1.69,1.7993,118.0,27,23.62,2.45,-6.7
2022-12-19,14433.32,186.55,2.1202,1.3653,3.66,31.12,1748,-0.6856,2.3668,1.71,1.3616,117.0,28,21.95,2.01,-7.64
2022-12-20,14170.03,180.92,2.0507,2.2552,7.61,7.89,1748,-3.3169,3.5769,2.56,2.4085,117.0,24,19.96,4.14,-10.74
2022-12-21,14234.4,181.51,1.8892,1.1657,2.92,55.46,1749,1.4155,2.3063,5.22,1.1221,115.0,27,26.58,1.49,-11.1
2022-12-22,14442.94,183.54,1.6797,1.1602,2.4,67.89,1750,0.7072,2.0284,3.45,1.3275,116.0,26,25.91,1.54,-11.23
2022-12-23,14271.63,182.84,1.5676,0.9738,1.77,34.06,1750,-0.5522,1.5067,0.0,0.9671,116.0,24,26.31,1.3,-9.26
2022-12-26,14285.13,182.55,1.8068,1.0882,2.74,44.69,1750,0.1389,2.0365,4.31,1.0727,116.0,22,18.48,1.84,-10.91
2022-12-27,14328.43,183.45,1.5223,0.9324,1.83,49.91,1751,-0.1017,1.64,1.72,0.9378,116.0,21,16.69,1.71,-8.85
2022-12-28,14173.1,180.13,1.8888,1.561,3.2,16.39,1751,-1.26,2.1297,0.86,1.641,116.0,20,16.24,2.89,-10.71
2022-12-29,14085.02,180.52,1.5108,0.9656,1.48,37.12,1751,-0.4647,1.7047,0.86,0.9593,116.0,17,13.49,1.3,-8.84
2022-12-30,14137.69,180.34,1.4871,0.8993,1.48,50.63,1752,0.1206,1.3519,0.87,0.8539,115.0,21,23.62,0.91,-9.68
2023-01-03,14224.12,182.53,1.8636,1.1853,2.63,49.03,1752,0.0416,1.8877,0.86,1.3073,116.0,19,22.74,3.19,-8.18
2023-01-04,14199.13,183.47,1.7915,1.068,2.74,51.83,1752,0.6612,1.6576,3.45,1.0642,116.0,21,22.01,1.48,-7.53
2023-01-05,14301.05,183.76,1.6733,0.9805,2.51,42.47,1752,-0.231,1.4829,0.86,0.9951,116.0,17,13.72,2.09,-7.24
2023-01-06,14373.34,185.74,1.5908,0.9688,1.88,50.37,1753,-0.0534,1.3758,0.86,1.0178,116.0,13,10.15,1.95,-5.0
2023-01-09,14752.21,188.26,1.7079,1.1577,2.28,65.2,1753,0.95,1.562,3.42,1.3965,117.0,14,16.59,2.85,-3.12
2023-01-10,14802.96,188.05,1.6598,1.0292,1.94,37.76,1753,-0.0955,1.3168,0.0,0.9278,117.0,13,8.25,1.91,-4.4
2023-01-11,14751.44,188.52,1.775,1.0558,2.8,38.9,1753,-0.066,1.3966,0.85,0.9337,117.0,14,8.68,1.33,-3.9
2023-01-12,14731.64,186.85,1.4897,1.0187,1.31,27.38,1753,-0.3609,1.5505,0.0,0.9909,117.0,12,7.82,1.86,-5.57
2023-01-13,14824.13,186.22,1.4385,0.9394,1.31,28.12,1753,-0.502,1.4158,0.0,0.9252,117.0,9,6.27,1.36,-5.34
2023-01-16,14927.01,187.82,1.551,0.9482,1.71,47.18,1753,0.2626,1.2972,0.0,0.9014,117.0,14,8.6,2.23,-3.0
2023-01-17,14932.93,188.5,1.541,0.9133,2.11,55.05,1753,0.8465,1.4945,3.42,0.8316,117.0,14,8.39,2.0,-4.3
2023-01-30,15493.82,193.23,2.1382,1.7301,6.73,76.45,1754,2.7032,3.307,9.4,2.0686,117.0,16,10.53,4.81,-2.13
2023-01-31,15265.2,194.79,1.9349,1.3917,3.82,67.9,1754,0.9047,2.4188,3.39,1.5933,118.0,21,12.67,2.61,-2.48
2023-02-01,15420.13,196.54,1.9305,1.3359,4.22,68.13,1754,1.3552,2.3339,3.36,1.3452,119.0,21,11.93,1.91,-2.53
2023-02-02,15595.16,199.83,1.9078,1.3385,4.17,68.26,1752,1.2942,2.0579,0.84,1.3583,119.0,21,11.43,2.42,-1.48
2023-02-03,15602.66,200.16,1.8007,1.1131,2.0,40.35,1752,-0.2823,1.932,1.67,1.0813,120.0,22,13.48,1.53,-2.28
2023-02-06,15392.82,198.92,1.8716,1.1406,2.63,40.3,1752,-0.9095,1.8108,0.0,1.1239,120.0,23,14.38,2.51,-3.69
2023-02-07,15400.91,200.81,1.6811,1.0346,2.57,54.45,1752,0.7668,1.6263,0.83,1.0349,120.0,21,12.66,1.97,-2.58
2023-02-08,15618.17,202.69,1.8462,1.0551,3.48,49.6,1752,1.8913,2.4022,7.5,1.0777,120.0,24,14.87,2.85,-1.59
2023-02-09,15598.71,202.34,1.8391,1.0817,2.57,37.64,1751,-0.0004,1.9856,2.5,1.0501,120.0,22,15.68,1.86,-2.31
2023-02-10,15586.65,200.42,1.8223,1.3922,2.68,19.99,1751,-1.7673,2.3788,0.0,1.4237,120.0,20,14.74,2.0,-3.45
2023-02-13,15544.28,199.47,1.9436,1.215,2.62,38.79,1753,-0.78,2.1135,0.83,1.1881,120.0,23,23.12,1.86,-4.04
2023-02-14,15654.48,200.0,1.7263,1.0404,2.62,60.07,1753,0.0885,1.5967,2.5,1.0184,120.0,24,23.87,1.83,-3.74
2023-02-15,15432.89,199.01,1.7333,1.0058,2.62,36.51,1753,-0.1737,1.6208,0.83,0.9673,120.0,25,25.52,1.6,-4.52
2023-02-16,15550.5,202.12,1.6548,1.161,3.03,71.9,1751,1.8232,2.2335,0.83,1.3027,121.0,27,21.74,2.73,-3.28
2023-02-17,15479.7,202.6,1.8862,1.0813,3.25,51.43,1752,1.1545,2.342,4.13,1.092,121.0,27,20.61,1.89,-3.2
2023-02-20,15551.23,203.94,2.046,1.4084,4.8,69.56,1751,1.2545,2.3237,3.31,1.337,121.0,27,22.1,2.28,-2.93
2023-02-21,15563.0,205.57,1.8269,1.097,2.86,47.63,1751,0.8812,2.0647,2.46,1.1211,122.0,27,20.09,2.03,-2.38
2023-02-22,15418.77,203.24,2.2516,1.3835,4.68,32.04,1751,-1.323,2.8783,5.74,1.4158,122.0,27,20.06,3.04,-4.23
2023-02-23,15615.41,206.8,2.1072,1.4238,5.2,72.36,1751,1.5658,2.245,5.74,1.4114,122.0,22,18.21,3.35,-2.35
2023-02-24,15503.79,205.87,2.1119,1.3634,3.48,33.18,1751,-1.1788,2.3333,0.81,1.3814,123.0,24,19.92,2.46,-3.83
2023-03-01,15598.49,206.99,2.0431,1.3209,3.48,43.21,1752,-0.2472,1.9586,2.44,1.3074,123.0,24,18.67,2.38,-3.4
2023-03-02,15598.72,207.44,1.9236,1.1846,2.97,53.31,1750,0.9297,2.0136,4.88,1.1243,123.0,33,25.63,1.71,-3.42
2023-03-03,15608.42,208.02,1.9432,1.1996,3.6,59.43,1750,0.8163,2.0447,4.07,1.155,123.0,31,22.12,2.13,-4.06
2023-03-06,15763.51,210.79,2.0359,1.4225,4.4,71.83,1750,1.027,2.1346,1.63,1.4268,123.0,29,19.0,2.34,-3.21
2023-03-07,15857.89,211.14,1.8474,1.1663,2.74,57.37,1750,0.5444,1.9834,2.42,1.1606,124.0,32,23.4,1.56,-3.39
2023-03-08,15818.2,211.83,2.092,1.2791,4.0,51.03,1752,0.8114,2.3081,4.8,1.2588,125.0,30,22.09,1.31,-3.46
2023-03-09,15770.66,211.83,2.1971,1.3958,4.05,30.48,1752,-0.293,2.2095,5.6,1.3212,125.0,27,20.39,2.14,-3.67
2023-03-10,15526.2,206.72,2.2603,2.138,6.56,11.64,1752,-2.8361,3.1265,2.4,2.1258,125.0,28,21.64,2.89,-5.25
2023-03-13,15560.49,205.38,2.1465,1.4826,4.39,29.29,1755,-0.9567,2.1485,0.81,1.2729,123.0,28,20.34,1.57,-4.99
2023-03-14,15360.42,203.61,1.743,1.258,2.51,23.53,1755,-0.8356,1.8462,0.81,1.2928,124.0,32,23.84,2.35,-6.47
2023-03-15,15387.59,205.07,1.8346,1.1278,2.79,48.38,1755,0.4718,2.0076,3.25,1.1681,123.0,27,18.51,1.89,-4.84
2023-03-16,15221.12,203.04,2.0425,1.9549,5.3,11.79,1755,-1.7562,2.5741,4.07,1.8535,123.0,27,18.68,1.75,-5.44
2023-03-17,15452.96,206.45,1.927,1.6095,4.73,80.18,1756,2.1221,2.5969,1.64,1.6897,122.0,32,24.54,2.83,-3.5
2023-03-20,15419.97,207.66,2.0555,1.335,4.5,60.27,1757,1.3643,2.4368,3.25,1.3289,123.0,28,21.32,1.9,-3.19
2023-03-21,15513.45,208.19,1.9849,1.2976,3.75,64.18,1759,0.3847,1.7452,0.81,1.1498,124.0,26,20.66,1.77,-3.7
2023-03-22,15760.46,211.33,2.0459,1.2832,4.66,66.06,1759,1.0981,1.9908,4.03,1.2748,124.0,24,18.31,3.38,-2.57
2023-03-23,15863.95,212.54,1.9957,1.1462,3.87,49.63,1759,0.4899,1.9107,4.0,1.029,125.0,26,20.24,2.26,-2.65
2023-03-24,15914.7,213.6,2.0124,1.2204,3.98,49.63,1759,0.0426,1.7215,2.4,1.1567,125.0,25,18.76,2.03,-2.45
2023-03-27,15830.31,213.91,2.0537,1.2695,3.58,44.23,1759,0.1719,2.0545,2.4,1.2034,125.0,24,18.19,2.18,-3.7
2023-03-28,15701.48,210.93,1.8647,1.4559,3.18,18.3,1760,-2.2589,2.6384,2.38,1.447,126.0,20,15.86,2.8,-5.53
2023-03-29,15769.76,210.3,1.7725,1.0802,2.73,47.05,1760,0.1738,1.6254,1.61,1.0501,124.0,20,15.33,2.98,-6.83
2023-03-30,15849.43,212.15,1.6942,1.0789,2.61,56.93,1760,0.9924,1.7715,1.61,1.0532,124.0,18,14.37,1.79,-5.14
2023-03-31,15868.06,212.65,1.5932,0.9595,2.27,54.43,1762,0.3138,1.3839,1.6,0.8971,125.0,19,14.14,1.66,-4.39
2023-04-06,15810.77,212.19,1.9913,1.2681,3.46,48.55,1763,0.3198,1.8007,1.6,1.153,125.0,22,17.06,2.01,-4.32
2023-04-07,15836.5,213.02,1.9234,1.1138,3.12,47.59,1763,0.0756,1.7576,0.79,1.0081,126.0,18,15.09,1.79,-3.28
2023-04-10,15876.17,214.29,2.1359,1.3299,4.83,54.12,1761,0.8545,2.1139,2.36,1.2035,127.0,21,16.4,3.33,-2.14
2023-04-11,15913.88,215.71,2.0743,1.2645,4.37,52.64,1761,0.8524,1.7764,3.94,1.2062,127.0,24,18.67,2.36,-2.35
2023-04-12,15932.97,216.61,2.128,1.3331,4.54,58.49,1761,1.5232,2.378,5.51,1.294,127.0,24,18.58,2.43,-2.48
2023-04-13,15804.76,215.62,2.1527,1.3856,3.69,35.68,1760,-0.5662,2.7373,4.69,1.4134,128.0,20,13.39,2.81,-3.65
2023-04-14,15929.43,216.33,2.1116,1.2488,4.38,56.74,1759,1.2301,2.2598,6.98,1.2161,129.0,21,13.23,2.19,-2.8
2023-04-17,15963.55,218.04,2.4151,1.5606,6.59,59.41,1759,2.2152,3.1131,11.72,1.4322,128.0,22,14.42,2.82,-2.7
2023-04-18,15869.44,216.96,2.1395,1.3255,3.58,32.8,1759,-0.5935,2.5687,5.43,1.3747,129.0,22,14.61,2.17,-3.93
2023-04-19,15770.47,217.15,2.2163,1.3672,4.32,38.85,1758,0.8823,2.2841,7.03,1.3883,128.0,22,14.69,3.06,-4.38
2023-04-20,15707.52,212.97,2.308,1.9058,7.11,14.56,1758,-3.2876,3.664,2.33,1.8814,129.0,21,13.95,2.71,-6.53
2023-04-21,15602.99,208.29,2.2485,2.1153,7.22,12.34,1758,-2.5384,3.3348,3.88,2.0353,129.0,20,12.88,3.62,-9.7
2023-04-24,15626.87,209.94,1.9967,1.3348,3.92,61.88,1760,1.9237,2.4983,4.72,1.2443,127.0,18,11.66,2.61,-7.44
2023-04-25,15370.73,204.77,2.1345,2.1182,6.31,10.51,1760,-2.5969,3.0816,2.33,2.1748,129.0,21,13.03,4.02,-10.72
2023-04-26,15374.63,204.91,1.7617,1.1355,2.27,60.14,1761,0.3931,2.0213,2.36,1.1645,127.0,15,10.13,2.16,-9.12
2023-04-27,15411.49,205.95,1.9259,1.1537,3.52,53.78,1761,0.5172,1.8474,1.57,1.0552,127.0,17,11.16,2.47,-7.52
2023-04-28,15579.18,209.33,2.0837,1.5323,5.17,74.33,1761,1.7186,2.2913,5.51,1.4426,127.0,18,11.51,2.03,-5.46
2023-05-02,15636.48,212.39,2.1594,1.4389,4.88,60.82,1761,1.6291,2.6543,6.25,1.3964,128.0,17,11.7,4.02,-3.83
2023-05-03,15553.41,211.3,1.8741,1.2329,2.5,29.07,1761,-1.0488,2.2406,1.55,1.1596,129.0,17,11.43,2.59,-4.51
2023-05-04,15609.03,212.42,1.964,1.1992,3.35,53.38,1761,0.8231,1.9484,1.56,1.0922,128.0,19,12.27,2.31,-3.91
2023-05-05,15626.07,213.05,1.8842,1.1365,3.01,41.51,1761,-0.5365,2.0824,0.78,1.1339,129.0,18,12.2,1.76,-4.43
2023-05-08,15699.57,213.06,2.2149,1.3237,4.26,44.29,1761,0.7995,2.2839,3.88,1.2456,129.0,20,13.38,3.02,-4.05
